gene1	gene2	connection_type	values
PCYOX1	PLK3	common_go_term	GO:0006508(IDA—IDA); GO:0019941(IDA—IDA); GO:0030163(IDA—IDA); GO:0043632(IDA—IDA); GO:0051603(IDA—IDA)
PCYOX1	ANXA2	common_go_term	GO:0006508(IDA—IDA); GO:0030163(IDA—IDA)
PCYOX1	S100A10	common_go_term	GO:0006508(IDA—IDA)
PCYOX1	CTSB	common_go_term	GO:0006508(IDA—IDA); GO:0030163(IDA—IDA); GO:0051603(IDA—IDA)
SCP2	VAMP8	common_go_term	GO:0051050(IDA—IMP)
SCP2	LRP1	common_go_term	GO:0051050(IDA—IGI)
SCP2	PPARG	common_go_term	GO:0051050(IDA—IDA); GO:0015918(IDA—IDA); GO:0030301(IDA—IDA); GO:0032368(IDA—IDA); GO:0032370(IDA—IDA); GO:0032371(IDA—IDA); GO:0032373(IDA—IDA); GO:0032374(IDA—IDA); GO:0032376(IDA—IDA); GO:1905954(IDA—IDA)
SCP2	CAMK1	common_go_term	GO:0051050(IDA—IDA); GO:0032386(IDA—IDA); GO:0032388(IDA—IDA)
SCP2	P2RX4	common_go_term	GO:0051050(IDA—IDA); GO:0051050(IDA—IMP)
SCP2	ITGAV	common_go_term	GO:0032368(IDA—IMP)
SCP2	GLUD1	common_go_term	GO:0051050(IDA—IMP)
SCP2	DAB2	common_go_term	GO:0051050(IDA—IMP); GO:0032386(IDA—IMP); GO:0032388(IDA—IMP)
SCP2	MERTK	common_go_term	GO:0051050(IDA—IDA)
SCP2	INHBB	common_go_term	GO:0051050(IDA—IPI)
SCP2	GPER1	common_go_term	GO:0051050(IDA—IDA)
SCP2	PLK3	common_go_term	GO:0051050(IDA—IMP); GO:0032386(IDA—IMP); GO:0032388(IDA—IMP)
SCP2	ANXA2	common_go_term	GO:0051050(IDA—IDA); GO:0032386(IDA—IDA); GO:0032388(IDA—IDA); GO:0015918(IDA—IDA); GO:0030301(IDA—IDA); GO:0032365(IDA—IDA); GO:0032366(IDA—IDA); GO:0032367(IDA—IDA); GO:0032368(IDA—IDA); GO:0032370(IDA—IDA); GO:0032371(IDA—IDA); GO:0032373(IDA—IDA); GO:0032374(IDA—IDA); GO:0032376(IDA—IDA); GO:0032377(IDA—IDA); GO:0032379(IDA—IDA); GO:0032380(IDA—IDA); GO:0032382(IDA—IDA); GO:0032383(IDA—IDA); GO:0032385(IDA—IDA); GO:1905954(IDA—IDA)
SCP2	GAS6	common_go_term	GO:0051050(IDA—IDA); GO:0032386(IDA—IDA); GO:0032388(IDA—IDA)
SCP2	CYP4F2	common_go_term	GO:0051050(IDA—IMP); GO:0032368(IDA—IMP); GO:0032370(IDA—IMP); GO:1905954(IDA—IMP)
SCP2	ANG	common_go_term	GO:0051050(IDA—IDA)
RHOU	VAMP8	common_go_term	GO:0032880(HMP—IDA)
RHOU	WDR11	common_go_term	GO:0045184(HMP—IDA)
RHOU	LRP1	common_go_term	GO:0032880(HMP—IGI); GO:1903829(HMP—IGI)
RHOU	IQSEC2	common_go_term	GO:0033365(HMP—IDA); GO:0032880(HMP—IMP); GO:0033365(HMP—IDA); GO:0032880(HMP—IMP)
RHOU	SH3BP4	common_go_term	GO:0033365(HMP—IMP)
RHOU	SYNE1	common_go_term	GO:0033365(HMP—IDA)
RHOU	PPARG	common_go_term	GO:0045184(HMP—IDA)
RHOU	DLG4	common_go_term	GO:0045184(HMP—IDA)
RHOU	CAMK1	common_go_term	GO:0032880(HMP—IDA); GO:0045184(HMP—IDA); GO:0070201(HMP—IDA); GO:1903829(HMP—IDA); GO:1904951(HMP—IDA)
RHOU	CD36	common_go_term	GO:0045184(HMP—IMP)
RHOU	AGAP2	common_go_term	GO:0007010(IMP—IDA)
RHOU	SCARB2	common_go_term	GO:0033365(HMP—IMP); GO:0045184(HMP—IMP); GO:0006605(HMP—IMP); GO:0072594(HMP—IMP)
RHOU	SNX30	common_go_term	GO:0045184(HMP—IMP)
RHOU	GLUD1	common_go_term	GO:0032880(HMP—IMP); GO:0045184(HMP—IMP); GO:0070201(HMP—IMP); GO:1903829(HMP—IMP); GO:1904951(HMP—IMP)
RHOU	FER	common_go_term	GO:0007010(IMP—IMP)
RHOU	DAB2	common_go_term	GO:0032880(HMP—IMP)
RHOU	MMP14	common_go_term	GO:0032880(HMP—IMP)
RHOU	LRWD1	common_go_term	GO:0033365(HMP—IDA); GO:0045184(HMP—IDA); GO:0072594(HMP—IDA)
RHOU	GPER1	common_go_term	GO:0032880(HMP—IDA); GO:1903829(HMP—IDA)
RHOU	MECP2	common_go_term	GO:0007010(IMP—IMP)
RHOU	P2RY1	common_go_term	GO:0008360(IMP—IMP); GO:0022604(IMP—IMP)
RHOU	YWHAG	common_go_term	GO:0032880(HMP—IMP)
RHOU	ABLIM3	common_go_term	GO:0033365(HMP—HMP); GO:0032880(HMP—HMP); GO:0045184(HMP—HMP); GO:0070201(HMP—HMP); GO:1903829(HMP—HMP); GO:1904951(HMP—HMP); GO:0006605(HMP—HMP); GO:0006626(HMP—HMP); GO:0070585(HMP—HMP); GO:0072594(HMP—HMP); GO:0072655(HMP—HMP); GO:1903214(HMP—HMP); GO:1903533(HMP—HMP); GO:1903747(HMP—HMP); GO:1903749(HMP—HMP); GO:1903955(HMP—HMP)
RHOU	PLK3	common_go_term	GO:0032880(IMP—IMP); GO:0045184(HMP—IMP); GO:0070201(HMP—IMP); GO:1903829(HMP—IMP); GO:1904951(HMP—IMP); GO:0007010(HMP—IMP)
RHOU	CSF1R	common_go_term	GO:0008360(IMP—IMP); GO:0022604(IMP—IMP)
RHOU	GAS6	common_go_term	GO:0032880(HMP—IDA); GO:0045184(HMP—IDA); GO:0070201(HMP—IDA); GO:1903829(HMP—IDA); GO:1904951(HMP—IDA)
RHOU	LILRB4	common_go_term	GO:0033365(HMP—IDA); GO:0032880(HMP—IDA)
RHOU	S100A10	common_go_term	GO:0007010(IMP—IMP)
RHOU	ANG	common_go_term	GO:0032880(HMP—IDA); GO:0045184(HMP—IDA); GO:0070201(HMP—IDA); GO:1903829(HMP—IDA); GO:1904951(HMP—IDA)
RHOU	CYFIP1	common_go_term	GO:0007010(IMP—IMP)
RHOU	LILRB4	common_go_term	GO:0033365(HMP—IDA); GO:0032880(HMP—IDA)
RHOU	LILRB4	common_go_term	GO:0033365(HMP—IDA); GO:0032880(HMP—IDA)
RHOU	LILRB4	common_go_term	GO:0033365(HMP—IDA); GO:0032880(HMP—IDA)
RHOU	LILRB4	common_go_term	GO:0033365(HMP—IDA); GO:0032880(HMP—IDA)
RHOU	CYFIP1	common_go_term	GO:0007010(IMP—IMP)
RHOU	RHOU	common_go_term	GO:0033365(HMP—HMP); GO:0032880(HMP—HMP); GO:0045184(IMP—IMP); GO:0070201(IMP—IMP); GO:1903829(IMP—IMP); GO:1904951(HMP—HMP); GO:0007010(HMP—HMP); GO:0006605(HMP—HMP); GO:0006626(HMP—HMP); GO:0008360(HMP—HMP); GO:0022604(HMP—HMP); GO:0070585(HMP—HMP); GO:0072594(HMP—HMP); GO:0072655(HMP—HMP); GO:1903214(HMP—HMP); GO:1903533(HMP—HMP); GO:1903747(HMP—HMP); GO:1903749(HMP—HMP); GO:1903955(HMP—HMP)
RHOU	CYFIP1	common_go_term	GO:0007010(IMP—IMP)
PLA2G4A	CBFA2T3	common_go_term	GO:0019752(IDA—IDA); GO:0043436(IMP—IDA); GO:0032787(IDA—IDA); GO:0046434(IMP—IDA); GO:0019752(IDA—IDA); GO:0043436(IMP—IDA); GO:0032787(IDA—IDA)
PLA2G4A	GSTM1	common_go_term	GO:0019752(IDA—IDA); GO:0043436(IDA—IDA); GO:0006631(IMP—IDA); GO:0006633(IDA—IDA); GO:0008610(IMP—IDA); GO:0016053(IDA—IDA); GO:0032787(IMP—IDA); GO:0046394(IDA—IDA); GO:0072330(IMP—IDA); GO:0001676(IDA—IDA); GO:0006690(IMP—IDA); GO:0006692(IDA—IDA); GO:0006693(IMP—IDA); GO:0033559(IDA—IDA); GO:0019752(IMP—IDA); GO:0043436(IDA—IDA); GO:0006631(IMP—IDA); GO:0006633(IDA—IDA); GO:0008610(IMP—IDA); GO:0016053(IDA—IDA); GO:0032787(IMP—IDA); GO:0046394(IDA—IDA); GO:0072330(IMP—IDA); GO:0001676(IDA—IDA); GO:0006690(IMP—IDA); GO:0006692(IDA—IDA); GO:0006693(IMP—IDA)
